frame_num,gps_utc_time,gps_latitude,gps_longitude,gps_north,gps_east,gps_ground_speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp,crash
1,0x00000000,0x00000000,0x00000000,0,0,0x00000000,35,39,-58,-252,295,440,6.375,no crash
2,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,39,38,-49,-31,1095,832,6.375,no crash
3,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,35,19,-48,-104,-188,844,6.375,no crash
4,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,43,19,-52,236,-148,208,6.375,no crash
5,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,39,31,-52,-74,-315,-37,6.375,no crash
6,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,38,31,-56,-54,-219,277,6.375,no crash
7,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,39,31,-52,-383,-376,266,6.375,no crash
8,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,38,30,-56,878,1053,-137,6.4375,no crash
9,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,39,31,-49,209,-63,395,6.4375,no crash
10,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,39,31,-55,392,-108,4198,6.4375,no crash
11,0x0ABAD380,0x02962F63,0x04B90DD8,1,0,0x00000018,40,33,-52,491,36,1491,6.4375,no crash
12,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,41,31,-58,157,38,148,6.4375,no crash
13,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,44,30,-49,80,35,376,6.4375,no crash
14,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,43,31,-52,336,39,327,6.4375,no crash
15,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,46,28,-56,255,-52,356,6.5,no crash
16,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,47,28,-57,285,164,69,6.5,no crash
17,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,48,31,-53,-239,-365,-27,6.5,no crash
18,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,48,31,-52,-200,-309,-155,6.4375,no crash
19,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,44,35,-49,-1030,-1041,-82,6.4375,no crash
20,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,32,39,-52,573,-186,-88,6.5,no crash
21,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,46,39,-54,248,-9,159,6.5,no crash
22,0x0ABAD768,0x02962F62,0x04B90DD8,1,0,0x0000001A,43,31,-57,163,-38,-29,6.5,no crash
23,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,48,28,-52,203,-46,-1000,6.5,no crash
24,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,43,44,-52,-1014,-1051,-1073,6.5,no crash
25,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,39,54,-55,-817,-1331,77,6.5625,no crash
26,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,39,48,-50,-590,-553,95,6.5625,no crash
27,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,36,48,-52,671,289,-313,6.5625,no crash
28,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,39,55,-57,-145,-635,22,6.5625,no crash
29,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,38,60,-61,265,271,-530,6.5625,no crash
30,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,41,51,-57,-276,461,-136,6.5625,no crash
31,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,31,47,-48,-1360,-1022,-249,6.5625,no crash
32,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,24,54,-57,-2738,-2093,-517,6.5625,no crash
33,0x0ABADB50,0x02962F62,0x04B90DD7,1,0,0x0000001F,7,63,-34,-75,-94,-989,6.5625,no crash
34,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,12,57,-36,3292,2530,-627,6.5625,no crash
35,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,38,41,-56,2689,955,-1191,6.5625,no crash
36,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,48,55,-64,611,-1129,-981,6.5625,no crash
37,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,40,60,-66,1070,-267,-938,6.5625,no crash
38,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,55,59,-57,801,428,-850,6.5625,no crash
39,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,56,51,-58,726,1349,-917,6.625,no crash
40,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,62,35,-61,-630,-366,-983,6.625,no crash
41,0x0ABADF38,0x02962F61,0x04B90DD7,1,0,0x00000027,51,49,-58,409,-1367,-403,6.625,no crash
42,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,55,55,-42,113,-171,463,6.625,no crash
43,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,71,57,-55,-1258,996,1067,6.625,no crash
44,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,32,54,-40,-980,2494,-266,6.625,no crash
45,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,48,28,-49,684,1352,-525,6.625,no crash
46,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,63,31,-68,1369,-604,928,6.625,no crash
47,0x0ABAE320,0x02962F60,0x04B90DD6,1,0,0x00000028,63,38,-66,-548,-291,306,6.625,no crash
48,0x0ABAEAF0,0x02962F5E,0x04B90DD5,1,0,0x0000002E,25,39,-45,1480,-1187,360,6.6875,no crash
49,0x0ABAEED8,0x02962F5C,0x04B90DD4,1,0,0x00000034,38,49,-52,-336,62,380,6.6875,no crash
50,0x0ABAF2C0,0x02962F5B,0x04B90DD3,1,0,0x00000039,30,48,-52,1653,-830,-152,6.75,no crash
51,0x0ABAF2C0,0x02962F5B,0x04B90DD3,1,0,0x00000039,41,54,-57,-110,229,237,6.8125,no crash
52,0x0ABAF6A8,0x02962F59,0x04B90DD3,1,0,0x00000042,15,46,-40,555,272,1074,6.8125,no crash
53,0x0ABAFA90,0x02962F58,0x04B90DD2,1,0,0x0000004A,44,49,-57,274,248,-126,6.8125,no crash
54,0x0ABAFE78,0x02962F56,0x04B90DD0,1,0,0x00000050,16,28,-40,296,1007,1159,6.875,no crash
55,0x0ABB0260,0x02962F54,0x04B90DCF,1,0,0x00000055,40,35,-72,643,128,1025,6.875,no crash
56,0x0ABB0260,0x02962F54,0x04B90DCF,1,0,0x00000055,39,44,-52,331,509,-1504,6.8125,no crash
57,0x0ABB0648,0x02962F52,0x04B90DCD,1,0,0x00000054,56,16,-68,-529,331,760,6.8125,no crash
58,0x0ABB0A30,0x02962F50,0x04B90DCB,1,0,0x00000052,31,7,-49,691,-218,-186,6.875,no crash
59,0x0ABB0A30,0x02962F50,0x04B90DCB,1,0,0x00000052,17,1,-58,-585,310,-702,6.8125,no crash
60,0x0ABB0E18,0x02962F4E,0x04B90DCA,1,0,0x00000057,11,16,-49,-916,-166,130,6.75,no crash
61,0x0ABB1200,0x02962F4C,0x04B90DC7,1,0,0x0000005C,7,15,-45,433,-55,146,6.75,no crash
62,0x0ABB15E8,0x02962F4A,0x04B90DC5,1,0,0x0000005C,9,17,-49,304,212,19,6.8125,no crash
63,0x0ABB15E8,0x02962F4A,0x04B90DC5,1,0,0x0000005C,9,6,-50,47,316,270,6.8125,no crash
64,0x0ABB19D0,0x02962F48,0x04B90DC3,1,0,0x0000005D,9,8,-48,-119,-55,347,6.8125,no crash
65,0x0ABB1DB8,0x02962F46,0x04B90DC0,1,0,0x0000005F,12,9,-49,-264,-78,15,6.875,no crash
66,0x0ABB21A0,0x02962F45,0x04B90DBD,1,0,0x00000063,9,4,-52,189,15,92,6.9375,no crash
67,0x0ABB2588,0x02962F43,0x04B90DBA,1,0,0x00000065,1,12,-41,175,274,881,6.9375,no crash
68,0x0ABB2588,0x02962F43,0x04B90DBA,1,0,0x00000065,25,3,-50,318,-274,-67,6.9375,no crash
69,0x0ABB2970,0x02962F42,0x04B90DB6,1,0,0x00000069,38,1,-61,-210,494,1043,7.0,no crash
70,0x0ABB2D58,0x02962F41,0x04B90DB2,1,0,0x0000006C,-32736,32761,-40,249,103,-313,6.9375,no crash
71,0x0ABB2D58,0x02962F41,0x04B90DB2,1,0,0x0000006C,35,7,-49,491,404,1014,7.0625,no crash
72,0x0ABB3140,0x02962F3F,0x04B90DAE,1,0,0x00000070,27,1,-36,285,-264,-252,7.0625,no crash
73,0x0ABB3528,0x02962F3E,0x04B90DAA,1,0,0x00000077,30,3,-42,575,84,156,7.125,no crash
74,0x0ABB3910,0x02962F3D,0x04B90DA6,1,0,0x00000074,31,0,-50,491,-1119,238,7.1875,no crash
75,0x0ABB3CF8,0x02962F3C,0x04B90DA2,1,0,0x0000006C,19,24,-40,-468,724,-144,7.1875,no crash
76,0x0ABB3CF8,0x02962F3C,0x04B90DA2,1,0,0x0000006C,32,6,-45,653,-408,-134,7.25,no crash
77,0x0ABB40E0,0x02962F3A,0x04B90D9F,1,0,0x0000006B,14,15,-45,-251,-187,334,7.25,no crash
78,0x0ABB44C8,0x02962F39,0x04B90D9B,1,0,0x00000065,24,12,-49,-150,-772,-28,7.25,no crash
79,0x0ABB44C8,0x02962F39,0x04B90D9B,1,0,0x00000065,8,16,-49,-194,-81,80,7.3125,no crash
80,0x0ABB48B0,0x02962F38,0x04B90D97,1,0,0x00000060,38,3,-71,-298,718,322,7.25,no crash
81,0x0ABB4C98,0x02962F37,0x04B90D94,1,0,0x0000005D,32,8,-68,-775,-331,-174,7.25,no crash
82,0x0ABB5080,0x02962F36,0x04B90D91,1,0,0x00000057,33,8,-50,721,914,536,7.25,no crash
83,0x0ABB5080,0x02962F36,0x04B90D91,1,0,0x00000057,-32708,32764,-49,2308,-1095,-584,7.25,no crash
84,0x0ABB5468,0x02962F35,0x04B90D8E,1,0,0x00000052,-32729,32767,-36,479,760,-165,7.25,no crash
85,0x0ABB5850,0x02962F33,0x04B90D8C,1,0,0x0000004F,-32729,32751,-36,75,-136,316,7.25,no crash
86,0x0ABB5C38,0x02962F33,0x04B90D89,1,0,0x00000055,16,12,-60,187,276,185,7.25,no crash
87,0x0ABB5C38,0x02962F33,0x04B90D89,1,0,0x00000055,-32733,32763,-45,416,-361,112,7.25,no crash
88,0x0ABB6020,0x02962F32,0x04B90D86,1,0,0x00000056,24,7,-50,-535,-514,1081,7.25,no crash
89,0x0ABB6408,0x02962F31,0x04B90D83,1,0,0x00000057,-32735,32759,-56,1007,-274,1181,7.3125,no crash
90,0x0ABB67F0,0x02962F31,0x04B90D7F,1,0,0x00000053,-32743,32759,-72,-764,111,-153,7.375,no crash
91,0x0ABB67F0,0x02962F31,0x04B90D7F,1,0,0x00000053,-32744,32760,-52,65,-82,-296,7.375,no crash
92,0x0ABB6BD8,0x02962F31,0x04B90D7C,1,0,0x00000051,22,3,-53,-1205,190,572,7.4375,no crash
93,0x0ABB6FC0,0x02962F31,0x04B90D79,1,0,0x00000051,-32733,32752,-58,-58,-82,1872,7.4375,no crash
94,0x0ABB73A8,0x02962F32,0x04B90D76,1,0,0x00000055,-32744,32755,-50,-1058,836,-48,7.5,no crash
95,0x0ABB73A8,0x02962F32,0x04B90D76,1,0,0x00000055,-32737,32758,-49,-1170,618,1971,7.5,no crash
96,0x0ABB7790,0x02962F33,0x04B90D73,1,0,0x00000057,-32703,32755,-57,1044,-2348,-251,7.5,no crash
97,0x0ABB7B78,0x02962F34,0x04B90D70,1,0,0x0000005A,-32737,32744,-52,-976,138,129,7.5,no crash
98,0x0ABC1BA0,0x02962F36,0x04B90D6D,1,0,0x0000005C,-32736,32755,-47,1076,-1453,-471,7.4375,no crash
99,0x0ABC1BA0,0x02962F36,0x04B90D6D,1,0,0x0000005C,-32753,32764,-36,-1178,-366,-1214,7.4375,no crash
100,0x0ABC1F88,0x02962F37,0x04B90D6A,1,0,0x0000005C,-32733,32752,-55,-74,-83,289,7.375,no crash
101,0x0ABC2370,0x02962F39,0x04B90D68,1,0,0x00000065,-32765,32736,-58,-2348,1153,-1047,7.4375,no crash
102,0x0ABC2758,0x02962F3C,0x04B90D65,1,0,0x0000006B,-32733,32760,-72,-543,670,859,7.4375,no crash
103,0x0ABC2758,0x02962F3C,0x04B90D65,1,0,0x0000006B,-32708,32736,-71,716,1555,-382,7.5,no crash
104,0x0ABC2B40,0x02962F3E,0x04B90D63,1,0,0x00000072,51,15,-40,225,366,2001,7.4375,no crash
105,0x0ABC2F28,0x02962F41,0x04B90D62,1,0,0x0000007C,-32720,32755,-44,1650,-267,-800,7.5,no crash
106,0x0ABC3310,0x02962F45,0x04B90D60,1,0,0x00000089,-32733,32766,-32,1310,-906,407,7.5,no crash
107,0x0ABC3310,0x02962F45,0x04B90D60,1,0,0x00000089,-32729,32760,-25,1359,-985,-383,7.5,no crash
108,0x0ABC36F8,0x02962F48,0x04B90D5F,1,0,0x0000008C,12,9,-50,-832,-1417,105,7.5,no crash
109,0x0ABC3AE0,0x02962F4C,0x04B90D5E,1,0,0x00000093,-32737,32763,-40,501,-712,-659,7.5,no crash
110,0x0ABC3AE0,0x02962F4C,0x04B90D5E,1,0,0x00000093,-32756,32764,-52,-685,850,173,7.5,no crash
111,0x0ABC3EC8,0x02962F51,0x04B90D5D,1,0,0x0000009E,30,7,-56,192,480,427,7.5625,no crash
112,0x0ABC42B0,0x02962F55,0x04B90D5B,1,0,0x000000B1,-32737,32755,-64,-187,1063,-848,7.5625,no crash
113,0x0ABC4698,0x02962F5A,0x04B90D5A,1,0,0x000000C1,39,14,-55,1084,522,-146,7.625,no crash
114,0x0ABC4A80,0x02962F60,0x04B90D59,1,0,0x000000CC,3,7,-45,-905,-1246,-712,7.6875,no crash
115,0x0ABC4A80,0x02962F60,0x04B90D59,1,0,0x000000CC,30,12,-40,938,1022,557,7.6875,no crash
116,0x0ABC4E68,0x02962F78,0x04B90D62,1,0,0x000000DD,-32722,32760,-40,1038,-293,-1186,7.6875,no crash
117,0x0ABC5250,0x02962F93,0x04B90D6E,1,0,0x000000F2,16,14,-32,994,-119,958,7.625,no crash
118,0x0ABC5638,0x02962FAE,0x04B90D79,1,0,0x00000109,-32759,32758,-24,1255,-436,-411,7.6875,no crash
119,0x0ABC5638,0x02962FAE,0x04B90D79,1,0,0x00000109,-32746,32758,-40,774,50,516,7.6875,no crash
120,0x0ABC5A20,0x02962FC5,0x04B90D83,1,0,0x0000011A,-32745,32760,-42,-203,-1272,844,7.75,no crash
121,0x0ABC5E08,0x02962FDC,0x04B90D8D,1,0,0x00000129,-32740,32752,-52,-861,797,99,7.75,no crash
122,0x0ABC61F0,0x02962FF3,0x04B90D9A,1,0,0x00000138,-32724,32764,-80,-869,765,708,7.75,no crash
123,0x0ABC61F0,0x02962FF3,0x04B90D9A,1,0,0x00000138,-32748,32748,-68,-1575,1495,-696,7.8125,no crash
124,0x0ABC65D8,0x02963004,0x04B90DA5,1,0,0x0000013C,-32736,32755,-52,-1079,384,900,7.8125,no crash
125,0x0ABC69C0,0x02963015,0x04B90DB1,1,0,0x00000142,-32733,32758,-66,707,-392,-264,7.8125,no crash
126,0x0ABC6DA8,0x02963024,0x04B90DB7,1,0,0x00000149,35,17,-45,397,786,363,7.8125,no crash
127,0x0ABC6DA8,0x02963024,0x04B90DB7,1,0,0x00000149,-32722,32755,-42,524,-1033,-478,7.8125,no crash
128,0x0ABC7190,0x00000000,0x00000000,0,0,0x0000014B,25,4,-36,596,-354,597,7.875,no crash
129,0x0ABC7578,0x00000000,0x00000000,0,0,0x0000014E,38,3,-39,497,-253,-537,7.875,no crash
130,0x0ABC7960,0x00000000,0x00000000,0,0,0x0000014D,27,4,-42,-931,-355,-60,7.875,no crash
131,0x0ABC7960,0x00000000,0x00000000,0,0,0x0000014D,36,7,-45,7,-185,236,7.875,no crash
132,0x0ABC7D48,0x00000000,0x00000000,0,0,0x0000014E,24,7,-42,452,-518,507,7.875,no crash
133,0x0ABC8130,0x00000000,0x00000000,0,0,0x0000014E,24,3,-42,-351,-903,279,7.9375,no crash
134,0x0ABC8518,0x00000000,0x00000000,0,0,0x0000014B,7,8,-48,-1423,-113,-4,7.9375,no crash
135,0x0ABC8518,0x00000000,0x00000000,0,0,0x0000014B,32,17,-69,445,-257,453,8.0,no crash
136,0x0ABC8900,0x0296306F,0x04B90DC2,1,0,0x0000013D,-32749,32755,-74,-1570,414,-655,8.0,no crash
137,0x0ABC8CE8,0x00000000,0x00000000,0,0,0x00000137,41,6,-66,-594,1225,1445,8.0625,no crash
138,0x0ABC90D0,0x00000000,0x00000000,0,0,0x0000012C,24,7,-61,313,-898,73,8.0,no crash
139,0x0ABC90D0,0x00000000,0x00000000,0,0,0x0000012C,36,15,-58,848,1601,738,8.0625,no crash
140,0x0ABC94B8,0x00000000,0x00000000,0,0,0x00000122,30,3,-53,1525,-1486,-748,8.0625,no crash
141,0x0ABC98A0,0x00000000,0x00000000,0,0,0x0000011B,44,24,-45,1162,63,1068,8.125,no crash
142,0x0ABC98A0,0x00000000,0x00000000,0,0,0x0000011B,-32724,32752,-45,1359,-154,-1105,8.1875,no crash
143,0x0ABC9C88,0x00000000,0x00000000,0,0,0x00000119,24,7,-39,520,-289,1049,8.1875,no crash
144,0x0ABCA070,0x00000000,0x00000000,0,0,0x00000119,-32744,32767,-26,-3,-210,-1020,8.1875,no crash
145,0x0ABCA458,0x02963091,0x04B90DB5,1,0,0x00000112,39,7,-48,-67,271,429,8.1875,no crash
146,0x0ABCA840,0x00000000,0x00000000,0,0,0x00000110,-32730,32767,-42,657,-194,-197,8.25,no crash
147,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,-32713,32760,-34,1271,-101,-717,8.25,no crash
148,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,-32719,32755,-45,383,5,-246,8.25,no crash
149,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,-32740,32764,-50,60,-838,528,8.25,no crash
150,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,-32721,32755,-61,-255,474,1628,8.25,no crash
151,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,39,3,-77,-1761,97,1366,8.25,no crash
152,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,-32712,32755,-72,1198,693,1397,8.25,no crash
153,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,49,15,-39,-449,-238,1120,8.25,no crash
154,0x0ABCAC28,0x00000000,0x00000000,0,0,0x00000117,46,8,-36,402,333,1196,8.25,no crash
155,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32737,32764,-33,420,251,1214,8.25,no crash
156,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32740,32766,-48,-282,-117,628,8.3125,no crash
157,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32740,32763,-58,-960,751,1102,8.3125,no crash
158,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32749,32752,-66,-1295,217,356,8.3125,no crash
159,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32733,32745,-64,-1213,1008,362,8.3125,no crash
160,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32732,32755,-49,1386,-1398,-190,8.3125,no crash
161,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32720,32755,-44,1124,-870,-525,8.3125,no crash
162,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32732,32760,-40,-86,-139,-406,8.3125,no crash
163,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32737,32758,-41,-221,-692,93,8.375,no crash
164,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32736,32755,-68,-993,-73,319,8.375,no crash
165,0x0ABCB010,0x00000000,0x00000000,0,0,0x0000011D,-32729,32760,-66,-1314,508,1177,8.3125,no crash
166,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,30,6,-42,-147,767,1132,8.3125,no crash
167,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32740,32767,-40,1135,424,458,8.3125,no crash
168,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32745,32763,-40,244,-190,-427,8.3125,no crash
169,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32745,32756,-44,524,-183,-849,8.3125,no crash
170,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32753,32761,-44,-461,-41,-844,8.3125,no crash
171,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32756,32758,-58,-741,115,-1381,8.3125,no crash
172,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32748,32751,-61,-29,1105,-1487,8.3125,no crash
173,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32744,32766,-64,610,-774,-1505,8.3125,no crash
174,0x0ABCB3F8,0x00000000,0x00000000,0,0,0x00000120,-32724,32750,-39,1228,-421,-1552,8.3125,no crash
175,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32738,32767,-32,622,-975,-853,8.3125,no crash
176,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32743,32760,-40,34,173,174,8.3125,no crash
177,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32744,32761,-50,-205,-603,890,8.3125,no crash
178,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32737,32759,-77,-98,100,1103,8.3125,no crash
179,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32728,32767,-64,-744,-567,913,8.3125,no crash
180,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,40,19,-49,-387,-339,1646,8.375,no crash
181,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,31,3,-36,632,1295,678,8.375,no crash
182,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32746,32764,-36,-171,351,335,8.375,no crash
183,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32740,32767,-47,633,-284,209,8.375,no crash
184,0x0ABCB7E0,0x00000000,0x00000000,0,0,0x00000121,-32749,32764,-48,-162,-230,278,8.4375,no crash
185,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32753,32764,-58,-307,-42,164,8.4375,no crash
186,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32760,32755,-65,-1691,400,-153,8.4375,no crash
187,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32743,32750,-57,-526,811,-495,8.4375,no crash
188,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,31,3,-52,1166,-780,-123,8.4375,no crash
189,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32730,32758,-33,297,-232,-1325,8.375,no crash
190,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32744,32760,-32,596,-61,-863,8.375,no crash
191,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32744,32760,-37,592,-16,-235,8.375,no crash
192,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32756,32755,-45,-81,-109,-115,8.375,no crash
193,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32743,32760,-63,670,-619,767,8.375,no crash
194,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,31,0,-65,-795,-17,850,8.375,no crash
195,0x0ABCBBC8,0x00000000,0x00000000,0,0,0x00000123,-32733,32752,-58,-236,1313,645,8.375,no crash
196,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,39,15,-45,814,70,957,8.3125,no crash
197,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32737,32764,-42,810,-221,218,8.3125,no crash
198,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32740,32767,-44,142,51,100,8.3125,no crash
199,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,23,4,-49,-242,-323,111,8.375,no crash
200,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,12,3,-47,-819,539,468,8.375,no crash
201,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32761,32764,-57,-295,69,-143,8.375,no crash
202,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32752,32756,-64,-1436,843,58,8.375,no crash
203,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32740,32748,-50,-362,827,-747,8.375,no crash
204,0x0ABCBFB0,0x029630D2,0x04B90DD3,1,0,0x0000011D,-32733,32753,-40,1796,-689,20,8.375,no crash
205,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32740,32761,-39,1129,-896,-735,8.375,no crash
206,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32737,32759,-45,389,-266,-610,8.375,no crash
207,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32745,32760,-45,-26,-708,-277,8.375,no crash
208,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32745,32753,-45,21,679,291,8.375,no crash
209,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32741,32756,-72,-46,-353,604,8.375,no crash
210,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32721,32759,-65,402,125,1488,8.375,no crash
211,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32733,32767,-50,-165,1211,565,8.375,no crash
212,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,31,3,-40,313,-463,738,8.375,no crash
213,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,33,7,-36,-33,-428,1197,8.375,no crash
214,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,19,3,-40,336,435,663,8.375,no crash
215,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32746,32758,-56,-314,659,729,8.375,no crash
216,0x0ABCC398,0x00000000,0x00000000,0,0,0x0000010F,-32744,32745,-74,-529,314,126,8.4375,no crash
217,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32724,32736,-72,-488,1187,57,8.4375,no crash
218,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32740,32761,-49,188,-1461,-672,8.4375,no crash
219,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32729,32758,-36,855,-812,-1283,8.4375,no crash
220,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,25,0,-28,430,-159,-721,8.5,no crash
221,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32738,32758,-40,459,44,-119,8.5,no crash
222,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32752,32758,-45,-601,-740,114,8.5,no crash
223,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32744,32755,-61,-281,-97,420,8.4375,no crash
224,0x0ABCC780,0x029630CA,0x04B90DDA,1,0,0x000000FE,-32737,32759,-72,349,-416,992,8.4375,no crash
225,0x0ABCCB68,0x029630CE,0x04B90DE1,1,0,0x000000FC,-32740,32760,-45,1033,723,492,8.5,no crash
